geneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType	source
64840	PORCN	porcupine homolog (Drosophila)	umls:C0016395	Focal Dermal Hypoplasia	0.732670813455874	20	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
7490	WT1	Wilms tumor 1	umls:C0950121	Denys-Drash Syndrome	0.732494267976606	29	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, LHGDN, MGD, UNIPROT
2632	GBE1	glucan (1,4-alpha-), branching enzyme 1	umls:C0017923	Glycogen Storage Disease Type IV	0.732416272951894	26	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
3784	KCNQ1	potassium channel, voltage gated KQT-like subfamily Q, member 1	umls:C0035828	Romano-Ward Syndrome	0.7321327683818	26	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
8291	DYSF	dysferlin	umls:C1850889	Limb-girdle muscular dystrophy, type 2B	0.73162368737384	42	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
5979	RET	ret proto-oncogene	umls:C0025268	Multiple Endocrine Neoplasia Type 2a	0.731124532450879	396	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, LHGDN, UNIPROT
4693	NDP	Norrie disease (pseudoglioma)	umls:C0266526	Norrie disease	0.730587731010662	23	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, MGD, UNIPROT
2201	FBN2	fibrillin 2	umls:C0220668	Congenital contractural arachnodactyly	0.730538700052064	29	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, MGD, UNIPROT
175	AGA	aspartylglucosaminidase	umls:C0268225	Aspartylglucosaminuria	0.730489669093466	38	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
1476	CSTB	cystatin B (stefin B)	umls:C0751785	Unverricht-Lundborg Syndrome	0.730206164523372	37	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6452	SH3BP2	SH3-domain binding protein 2	umls:C0008029	Cherubism	0.729893695887165	26	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
2719	GPC3	glypican 3	umls:C0796154	Simpson-Golabi-Behmel syndrome	0.729639155383185	34	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
8074	FGF23	fibroblast growth factor 23	umls:C0342642	Hypophosphatemic Rickets, Autosomal Dominant	0.729639155383185	34	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
546	ATRX	alpha thalassemia/mental retardation syndrome X-linked	umls:C1845055	ATR-X syndrome	0.729355650813091	33	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
5076	PAX2	paired box 2	umls:C1852759	Papillorenal syndrome	0.729355650813091	33	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6329	SCN4A	sodium channel, voltage gated, type IV alpha subunit	umls:C0238357	Paralysis, Hyperkalemic Periodic	0.729326686746977	25	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
7508	XPC	xeroderma pigmentosum, complementation group C	umls:C2752147	Xeroderma Pigmentosum, Complementation Group C	0.729072146242997	33	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
4534	MTM1	myotubularin 1	umls:C0410203	Myotubular myopathy, X-linked	0.729072146242997	37	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
7369	UMOD	uromodulin	umls:C0268113	Juvenile gout	0.728788641672904	31	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
7415	VCP	valosin containing protein	umls:C1833662	Inclusion Body Myopathy With Early-Onset Paget Disease And Frontotemporal Dementia	0.728788641672904	31	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
582	BBS1	Bardet-Biedl syndrome 1	umls:C0752166	Bardet-Biedl Syndrome	0.72875967760679	25	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
6926	TBX3	T-box 3	umls:C1866994	Ulnar-mammary syndrome	0.72850513710281	30	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3630	INS	insulin	umls:C1833104	Diabetes Mellitus, Permanent Neonatal	0.72850513710281	30	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3767	KCNJ11	potassium channel, inwardly rectifying subfamily J, member 11	umls:C1833104	Diabetes Mellitus, Permanent Neonatal	0.72850513710281	30	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
201163	FLCN	folliculin	umls:C0346010	Birt-Hogg-Dube Syndrome	0.72850513710281	31	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
462	SERPINC1	serpin peptidase inhibitor, clade C (antithrombin), member 1	umls:C0272375	Antithrombin III Deficiency	0.728319694449913	43	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, MGD, UNIPROT
668	FOXL2	forkhead box L2	umls:C0220663	Blepharophimosis, Ptosis, and Epicanthus Inversus	0.728270663491315	22	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, MGD, UNIPROT
4541	ND6	NADH dehydrogenase, subunit 6 (complex I)	umls:C0917796	Optic Atrophy, Hereditary, Leber	0.728085220838417	8	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, MGD, UNIPROT
1513	CTSK	cathepsin K	umls:C0238402	Pycnodysostosis	0.727938127962623	29	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
5189	PEX1	peroxisomal biogenesis factor 1	umls:C0043459	Zellweger Syndrome	0.727880199830395	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
8398	PLA2G6	phospholipase A2, group VI (cytosolic, calcium-independent)	umls:C0270724	Infantile Neuroaxonal Dystrophy	0.727654623392529	27	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
9839	ZEB2	zinc finger E-box binding homeobox 2	umls:C1856113	Mowat-Wilson syndrome	0.727371118822435	30	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
9211	LGI1	leucine-rich, glioma inactivated 1	umls:C1838062	Autosomal Dominant Lateral Temporal Lobe Epilepsy	0.727087614252342	31	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
114548	NLRP3	NLR family, pyrin domain containing 3	umls:C0343068	Familial cold urticaria	0.727087614252342	26	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
114548	NLRP3	NLR family, pyrin domain containing 3	umls:C0268390	Muckle-Wells syndrome	0.727087614252342	26	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
55612	FERMT1	fermitin family member 1	umls:C0406557	Poikiloderma of Kindler	0.727087614252342	25	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
8626	TP63	tumor protein p63	umls:C0406709	Hay-Wells syndrome	0.727087614252342	26	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2737	GLI3	GLI family zinc finger 3	umls:C0265306	Greig cephalopolysyndactyly syndrome	0.726804109682248	24	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
673	BRAF	B-Raf proto-oncogene, serine/threonine kinase	umls:C1275081	Cardiofaciocutaneous syndrome	0.726804109682248	26	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
5476	CTSA	cathepsin A	umls:C0268233	Neuraminidase deficiency with beta-galactosidase deficiency	0.726520605112154	24	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
27019	DNAI1	dynein, axonemal, intermediate chain 1	umls:C0022521	Kartagener Syndrome	0.726286131500659	16	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, MGD, UNIPROT
3815	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	umls:C0080024	Piebaldism	0.726237100542061	22	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
50485	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1	umls:C0877024	Schimke immunoosseous dysplasia	0.726237100542061	22	AlteredExpression, Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
10002	NR2E3	nuclear receptor subfamily 2, group E, member 3	umls:C1849394	Enhanced S-Cone Syndrome	0.726237100542061	22	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2625	GATA3	GATA binding protein 3	umls:C1840333	Barakat syndrome	0.725953595971967	22	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
7274	TTPA	tocopherol (alpha) transfer protein	umls:C1848533	Ataxia with vitamin E deficiency	0.725953595971967	25	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
51099	ABHD5	abhydrolase domain containing 5	umls:C0268238	Triglyceride storage disease with impaired long-chain fatty acid oxidation	0.725953595971967	22	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
9451	EIF2AK3	eukaryotic translation initiation factor 2-alpha kinase 3	umls:C0432217	Wolcott-Rallison syndrome	0.725953595971967	21	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3897	L1CAM	L1 cell adhesion molecule	umls:C0795953	MASA (Mental Retardation, Aphasia, Shuffling Gait, Adducted Thumbs) Syndrome	0.725670091401873	20	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
779	CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	umls:C3714580	HYPOKALEMIC PERIODIC PARALYSIS, TYPE 1	0.725670091401873	20	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
11277	TREX1	three prime repair exonuclease 1	umls:C0796126	Aicardi-Goutieres syndrome	0.725670091401873	20	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2068	ERCC2	excision repair cross-complementation group 2	umls:C0268138	Xeroderma Pigmentosum, Complementation Group D	0.72538658683178	19	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
10558	SPTLC1	serine palmitoyltransferase, long chain base subunit 1	umls:C0020071	Acrodystrophic neuropathy	0.725103082261686	20	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
1594	CYP27B1	cytochrome P450, family 27, subfamily B, polypeptide 1	umls:C0268689	Vitamin D Hydroxylation-Deficient Rickets, Type 1A	0.725103082261686	20	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
286	ANK1	ankyrin 1, erythrocytic	umls:C2674218	Spherocytosis, Type 1	0.725103082261686	19	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
4935	GPR143	G protein-coupled receptor 143	umls:C0342684	Ocular Albinism type 1	0.725103082261686	18	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
23230	VPS13A	vacuolar protein sorting 13 homolog A (S. cerevisiae)	umls:C0393576	Neuroacanthocytosis	0.725103082261686	19	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3930	LBR	lamin B receptor	umls:C0030779	Pelger-Huet Anomaly	0.725074118195572	9	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
3172	HNF4A	hepatocyte nuclear factor 4, alpha	umls:C0011860	Diabetes Mellitus, Type 2	0.724961370380439	141	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, LHGDN, UNIPROT
2512	FTL	ferritin, light polypeptide	umls:C1853578	Neuroferritinopathy	0.724819577691592	17	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6927	HNF1A	HNF1 homeobox A	umls:C1838100	Maturity-Onset Diabetes of the Young, Type 3	0.724819577691592	17	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6567	SLC16A2	solute carrier family 16, member 2 (thyroid hormone transporter)	umls:C0795889	Allan-Herndon-Dudley syndrome	0.724819577691592	20	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6609	SMPD1	sphingomyelin phosphodiesterase 1, acid lysosomal	umls:C0268243	Niemann-Pick Disease, Type B	0.724790613625479	9	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
4286	MITF	microphthalmia-associated transcription factor	umls:C1860339	Waardenburg syndrome type 2A	0.724536073121499	16	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
4041	LRP5	low density lipoprotein receptor-related protein 5	umls:C0432252	Osteoporosis-pseudoglioma syndrome	0.724536073121499	16	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2707	GJB3	gap junction protein, beta 3, 31kDa	umls:C0265961	Erythrokeratodermia Variabilis	0.724536073121499	16	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
1291	COL6A1	collagen, type VI, alpha 1	umls:C1834674	Bethlem myopathy	0.724536073121499	16	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3736	KCNA1	potassium channel, voltage gated shaker related subfamily A, member 1	umls:C1719788	Episodic Ataxia, Type 1	0.724536073121499	27	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
775	CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	umls:C1832916	Timothy syndrome	0.724536073121499	17	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6523	SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	umls:C0268186	Glucose-Galactose Malabsorption	0.724252568551405	15	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
1947	EFNB1	ephrin-B1	umls:C0220767	Craniofrontonasal dysplasia	0.724252568551405	15	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
55630	SLC39A4	solute carrier family 39 (zinc transporter), member 4	umls:C0221036	Acrodermatitis enteropathica	0.724252568551405	18	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2303	FOXC2	forkhead box C2	umls:C0265345	Lymphedema distichiasis syndrome	0.724252568551405	16	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
8139	GAN	gigaxonin	umls:C1850386	Giant Axonal Neuropathy	0.724252568551405	19	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
4221	MEN1	multiple endocrine neoplasia I	umls:C1840402	Hyperparathyroidism 1	0.723969063981311	14	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6584	SLC22A5	solute carrier family 22 (organic cation/carnitine transporter), member 5	umls:C0342788	Systemic carnitine deficiency	0.723969063981311	19	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3691	ITGB4	integrin, beta 4	umls:C1856934	Epidermolysis bullosa with pyloric atresia	0.723969063981311	15	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2121	EVC	Ellis van Creveld syndrome	umls:C0013903	Ellis-Van Creveld Syndrome	0.723940099915198	5	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, LHGDN, MGD, UNIPROT
4125	MAN2B1	mannosidase, alpha, class 2B, member 1	umls:C0024748	alpha-Mannosidosis	0.723685559411218	14	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2542	SLC37A4	solute carrier family 37 (glucose-6-phosphate transporter), member 4	umls:C0268146	Glycogen Storage Disease IB	0.723685559411218	13	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
778	CACNA1F	calcium channel, voltage-dependent, L type, alpha 1F subunit	umls:C1848172	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A	0.723685559411218	13	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
7439	BEST1	bestrophin 1	umls:C2678493	Bestrophinopathy	0.723685559411218	13	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
948	CD36	CD36 molecule (thrombospondin receptor)	umls:C1842090	Platelet Glycoprotein IV Deficiency	0.723685559411218	14	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
1674	DES	desmin	umls:C1832370	Myopathy, Myofibrillar, Desmin-Related	0.723685559411218	13	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6535	SLC6A8	solute carrier family 6 (neurotransmitter transporter), member 8	umls:C1845862	Creatine deficiency, X-linked	0.723685559411218	19	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6770	STAR	steroidogenic acute regulatory protein	umls:C0342474	Lipoid congenital adrenal hyperplasia	0.723685559411218	18	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
57190	SEPN1	selenoprotein N, 1	umls:C0410180	Rigid spine syndrome	0.723685559411218	14	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
383	ARG1	arginase 1	umls:C0268548	Hyperargininemia	0.723402054841124	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
1293	COL6A3	collagen, type VI, alpha 3	umls:C0410179	Scleroatonic muscular dystrophy	0.723402054841124	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3908	LAMA2	laminin, alpha 2	umls:C1263858	Muscular dystrophy congenital, merosin negative	0.723402054841124	14	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
7172	TPMT	thiopurine S-methyltransferase	umls:C0342801	Thiopurine S methyltranferase deficiency	0.723402054841124	14	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
7401	CLRN1	clarin 1	umls:C1568248	USHER SYNDROME, TYPE IIIA	0.723402054841124	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
341640	FREM2	FRAS1 related extracellular matrix protein 2	umls:C0265233	Fraser Syndrome	0.723402054841124	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
5213	PFKM	phosphofructokinase, muscle	umls:C0017926	Glycogen Storage Disease Type VII	0.723167581229628	10	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, GAD, MGD, UNIPROT
3664	IRF6	interferon regulatory factor 6	umls:C0265259	Popliteal Pterygium Syndrome	0.72311855027103	11	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
5625	PRODH	proline dehydrogenase (oxidase) 1	umls:C0268529	Hyperprolinemia	0.72311855027103	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3786	KCNQ3	potassium channel, voltage gated KQT-like subfamily Q, member 3	umls:C1852581	Convulsions benign familial neonatal dominant form	0.72311855027103	13	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
23474	ETHE1	ethylmalonic encephalopathy 1	umls:C1865349	Ethylmalonic encephalopathy	0.72311855027103	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2316	FLNA	filamin A, alpha	umls:C1848213	X-linked periventricular heterotopia	0.72311855027103	11	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3209	HOXA13	homeobox A13	umls:C1841679	Hand foot uterus syndrome	0.72311855027103	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3052	HCCS	holocytochrome c synthase	umls:C0796070	Microphthalmia, syndromic 7	0.72311855027103	11	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
3913	LAMB2	laminin, beta 2 (laminin S)	umls:C1836876	Pierson syndrome	0.72311855027103	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
4948	OCA2	oculocutaneous albinism II	umls:C0268495	Oculocutaneous albinism type 2	0.72311855027103	16	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
6445	SGCG	sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein)	umls:C0410173	Limb-girdle muscular dystrophy, type 2C	0.72311855027103	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
26119	LDLRAP1	low density lipoprotein receptor adaptor protein 1	umls:C1863512	Hypercholesterolemia, Autosomal Recessive	0.72311855027103	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
9051	PSTPIP1	proline-serine-threonine phosphatase interacting protein 1	umls:C1858361	Pyogenic arthritis, pyoderma gangrenosum, and acne	0.722835045700937	10	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
435	ASL	argininosuccinate lyase	umls:C0268547	Argininosuccinic Aciduria	0.722835045700937	15	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2261	FGFR3	fibroblast growth factor receptor 3	umls:C1300257	Thanatophoric dysplasia, type 2	0.722835045700937	10	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
5080	PAX6	paired box 6	umls:C0344559	Peters anomaly	0.722835045700937	10	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
4488	MSX2	msh homeobox 2	umls:C1858160	Craniosynostosis, Type 2	0.722835045700937	10	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
2202	EFEMP1	EGF containing fibulin-like extracellular matrix protein 1	umls:C1832174	Doyne honeycomb retinal dystrophy	0.722835045700937	10	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
340024	SLC6A19	solute carrier family 6 (neutral amino acid transporter), member 19	umls:C0018609	Hartnup Disease	0.722835045700937	10	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
50945	TBX22	T-box 22	umls:C1844830	Cleft palate X-linked	0.722835045700937	12	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
1959	EGR2	early growth response 2	umls:C0393818	Charcot-Marie-Tooth disease, Type 4E	0.722551541130843	9	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
35	ACADS	acyl-CoA dehydrogenase, C-2 to C-3 short chain	umls:C0342783	Short chain Acyl CoA dehydrogenase deficiency	0.722551541130843	10	Biomarker, GeneticVariation	BeFree, CLINVAR, CTD_human, MGD, UNIPROT
